id_campaign,dim_campaign_type,dim_region,dim_product,ds
9107,email,US_NY,Product6,2022-02-21
9108,email,US_OR,Product6,2022-02-21
9109,other_ads,US_WA,Product6,2022-02-21
9110,facebook_ads,US_OR,Product6,2022-02-22
9111,google_ads,US_NY,Product6,2022-02-22
9112,google_ads,US_CA,Product6,2022-02-22
9113,google_ads,US_WA,Product6,2022-02-22
9114,facebook_ads,US_OR,Product6,2022-02-22
9115,facebook_ads,US_WA,Product6,2022-02-22
9116,google_ads,US_NY,Product6,2022-02-23
9117,other_ads,US_NY,Product6,2022-02-23
9118,google_ads,US_WA,Product6,2022-02-23
9119,other_ads,US_WA,Product6,2022-02-23
9120,facebook_ads,US_CA,Product6,2022-02-23
9121,other_ads,US_CA,Product6,2022-02-23
9122,facebook_ads,US_NY,Product6,2022-02-23
9123,facebook_ads,US_WA,Product6,2022-02-23
9124,other_ads,US_WA,Product6,2022-02-23
9125,facebook_ads,US_OR,Product6,2022-02-23
9126,google_ads,US_OR,Product6,2022-02-23
9127,other_ads,US_CA,Product6,2022-02-23
9128,google_ads,US_NY,Product6,2022-02-23
9129,other_ads,US_OR,Product6,2022-02-23
9130,email,US_CA,Product6,2022-02-23
9131,email,US_OR,Product6,2022-02-23
9132,google_ads,US_NY,Product6,2022-02-23
9133,email,US_OR,Product6,2022-02-23
9134,email,US_OR,Product6,2022-02-23
9135,facebook_ads,US_WA,Product6,2022-02-24
9136,email,US_CA,Product6,2022-02-24
9137,google_ads,US_OR,Product6,2022-02-24
9138,other_ads,US_OR,Product6,2022-02-24
9139,google_ads,US_OR,Product6,2022-02-24
9140,facebook_ads,US_WA,Product6,2022-02-24
9141,other_ads,US_NY,Product6,2022-02-24
9142,email,US_WA,Product6,2022-02-24
9143,email,US_WA,Product6,2022-02-24
9144,other_ads,US_CA,Product6,2022-02-24
9145,other_ads,US_WA,Product6,2022-02-25
9146,facebook_ads,US_WA,Product6,2022-02-25
9147,other_ads,US_OR,Product6,2022-02-25
9148,google_ads,US_CA,Product6,2022-02-25
9149,email,US_NY,Product6,2022-02-25
9150,email,US_NY,Product6,2022-02-25
9151,google_ads,US_CA,Product6,2022-02-25
9152,other_ads,US_NY,Product6,2022-02-26
9153,email,US_NY,Product6,2022-02-26
9154,other_ads,US_WA,Product6,2022-02-26
9155,facebook_ads,US_OR,Product6,2022-02-26
9156,google_ads,US_WA,Product6,2022-02-26
9157,email,US_NY,Product6,2022-02-26
9158,other_ads,US_OR,Product6,2022-02-26
9159,google_ads,US_WA,Product6,2022-02-27
9160,google_ads,US_OR,Product6,2022-02-27
9161,other_ads,US_OR,Product6,2022-02-27
9162,google_ads,US_NY,Product6,2022-02-27
9163,facebook_ads,US_CA,Product6,2022-02-27
9164,email,US_WA,Product6,2022-02-27
9165,email,US_NY,Product6,2022-02-27
9166,facebook_ads,US_OR,Product6,2022-02-27
9167,google_ads,US_WA,Product6,2022-02-27
9168,email,US_OR,Product6,2022-02-27
9169,facebook_ads,US_OR,Product6,2022-02-27
9170,email,US_OR,Product6,2022-02-27
9171,other_ads,US_WA,Product6,2022-02-27
9172,google_ads,US_CA,Product6,2022-02-27
9173,other_ads,US_WA,Product6,2022-02-28
9174,facebook_ads,US_WA,Product6,2022-02-28
9175,google_ads,US_WA,Product6,2022-02-28
9176,facebook_ads,US_NY,Product6,2022-02-28
9177,other_ads,US_CA,Product6,2022-02-28
9178,facebook_ads,US_NY,Product6,2022-02-28
9179,email,US_NY,Product6,2022-02-28
9180,other_ads,US_OR,Product6,2022-02-28
9181,other_ads,US_WA,Product6,2022-02-28
9182,google_ads,US_NY,Product6,2022-02-28
9183,email,US_OR,Product6,2022-02-28
9184,other_ads,US_WA,Product6,2022-02-28
9185,google_ads,US_CA,Product6,2022-02-28
9186,other_ads,US_WA,Product6,2022-02-28
9187,other_ads,US_NY,Product6,2022-02-28
9188,google_ads,US_NY,Product6,2022-02-28
9189,email,US_OR,Product6,2022-02-28
9190,facebook_ads,US_WA,Product6,2022-02-28
9191,other_ads,US_CA,Product6,2022-03-01
9192,google_ads,US_OR,Product6,2022-03-01
9193,facebook_ads,US_NY,Product6,2022-03-01
9194,facebook_ads,US_NY,Product6,2022-03-01
9195,email,US_NY,Product6,2022-03-01
9196,other_ads,US_WA,Product6,2022-03-01
9197,google_ads,US_NY,Product6,2022-03-01
9198,facebook_ads,US_CA,Product6,2022-03-01
9199,google_ads,US_CA,Product6,2022-03-01
9200,email,US_WA,Product6,2022-03-01
9201,email,US_CA,Product6,2022-03-01
9202,email,US_CA,Product6,2022-03-01
9203,facebook_ads,US_CA,Product6,2022-03-01
9204,other_ads,US_NY,Product6,2022-03-01
9205,other_ads,US_NY,Product6,2022-03-01
9206,facebook_ads,US_CA,Product6,2022-03-01
9207,google_ads,US_CA,Product6,2022-03-01
9208,other_ads,US_NY,Product6,2022-03-01
9209,email,US_NY,Product6,2022-03-02
9210,other_ads,US_WA,Product6,2022-03-02
9211,email,US_CA,Product6,2022-03-02
9212,google_ads,US_NY,Product6,2022-03-02
9213,facebook_ads,US_WA,Product6,2022-03-02
9214,google_ads,US_WA,Product6,2022-03-03
9215,other_ads,US_OR,Product6,2022-03-03
9216,facebook_ads,US_NY,Product6,2022-03-03
9217,email,US_OR,Product6,2022-03-03
9218,email,US_NY,Product6,2022-03-03
9219,email,US_NY,Product6,2022-03-03
9220,google_ads,US_NY,Product6,2022-03-03
9221,other_ads,US_NY,Product6,2022-03-04
9222,google_ads,US_OR,Product6,2022-03-04
9223,other_ads,US_CA,Product6,2022-03-04
9224,other_ads,US_WA,Product6,2022-03-04
9225,google_ads,US_OR,Product6,2022-03-04
9226,google_ads,US_OR,Product6,2022-03-04
9227,email,US_NY,Product6,2022-03-04
9228,email,US_OR,Product6,2022-03-04
9229,facebook_ads,US_OR,Product6,2022-03-04
9230,email,US_CA,Product6,2022-03-04
9231,other_ads,US_WA,Product6,2022-03-04
9232,google_ads,US_NY,Product6,2022-03-04
9233,email,US_NY,Product6,2022-03-04
9234,google_ads,US_CA,Product6,2022-03-04
9235,email,US_NY,Product6,2022-03-04
9236,other_ads,US_OR,Product6,2022-03-04
9237,email,US_NY,Product6,2022-03-05
9238,facebook_ads,US_CA,Product6,2022-03-05
9239,email,US_OR,Product6,2022-03-05
9240,other_ads,US_CA,Product6,2022-03-05
9241,facebook_ads,US_OR,Product6,2022-03-05
9242,other_ads,US_OR,Product6,2022-03-05
9243,facebook_ads,US_OR,Product6,2022-03-05
9244,email,US_NY,Product6,2022-03-05
9245,facebook_ads,US_OR,Product6,2022-03-05
9246,other_ads,US_CA,Product6,2022-03-05
9247,other_ads,US_CA,Product6,2022-03-05
9248,facebook_ads,US_CA,Product6,2022-03-05
9249,email,US_WA,Product6,2022-03-05
9250,facebook_ads,US_NY,Product6,2022-03-05
9251,facebook_ads,US_CA,Product6,2022-03-05
9252,facebook_ads,US_OR,Product6,2022-03-05
9253,google_ads,US_WA,Product6,2022-03-05
9254,email,US_OR,Product6,2022-03-06
9255,other_ads,US_CA,Product6,2022-03-06
9256,other_ads,US_WA,Product6,2022-03-06
9257,google_ads,US_OR,Product6,2022-03-06
9258,other_ads,US_CA,Product6,2022-03-06
9259,google_ads,US_NY,Product6,2022-03-06
9260,email,US_NY,Product6,2022-03-07
9261,facebook_ads,US_OR,Product6,2022-03-07
9262,other_ads,US_WA,Product6,2022-03-07
9263,facebook_ads,US_CA,Product6,2022-03-07
9264,facebook_ads,US_OR,Product6,2022-03-07
9265,google_ads,US_NY,Product6,2022-03-07
9266,google_ads,US_NY,Product6,2022-03-07
9267,other_ads,US_OR,Product6,2022-03-07
9268,email,US_NY,Product6,2022-03-07
9269,google_ads,US_CA,Product6,2022-03-07
9270,google_ads,US_OR,Product6,2022-03-07
9271,google_ads,US_NY,Product6,2022-03-08
9272,email,US_NY,Product6,2022-03-08
9273,facebook_ads,US_WA,Product6,2022-03-08
9274,other_ads,US_CA,Product6,2022-03-08
9275,google_ads,US_CA,Product6,2022-03-08
9276,other_ads,US_CA,Product6,2022-03-08
9277,other_ads,US_OR,Product6,2022-03-08
9278,email,US_NY,Product6,2022-03-09
9279,other_ads,US_WA,Product6,2022-03-09
9280,google_ads,US_OR,Product6,2022-03-09
9281,other_ads,US_NY,Product6,2022-03-09
9282,other_ads,US_WA,Product6,2022-03-09
9283,google_ads,US_OR,Product6,2022-03-09
9284,other_ads,US_OR,Product6,2022-03-09
9285,google_ads,US_OR,Product6,2022-03-09
9286,facebook_ads,US_NY,Product6,2022-03-10
9287,google_ads,US_WA,Product6,2022-03-10
9288,google_ads,US_OR,Product6,2022-03-10
9289,other_ads,US_OR,Product6,2022-03-10
9290,other_ads,US_OR,Product6,2022-03-10
9291,other_ads,US_WA,Product6,2022-03-10
9292,google_ads,US_WA,Product6,2022-03-10
9293,facebook_ads,US_OR,Product6,2022-03-11
9294,google_ads,US_OR,Product6,2022-03-11
9295,other_ads,US_CA,Product6,2022-03-11
9296,facebook_ads,US_CA,Product6,2022-03-11
9297,other_ads,US_NY,Product6,2022-03-11
9298,email,US_NY,Product6,2022-03-11
9299,google_ads,US_WA,Product6,2022-03-11
9300,google_ads,US_WA,Product6,2022-03-12
9301,google_ads,US_NY,Product6,2022-03-12
9302,other_ads,US_CA,Product6,2022-03-12
9303,google_ads,US_CA,Product6,2022-03-12
9304,facebook_ads,US_CA,Product6,2022-03-12
9305,email,US_WA,Product6,2022-03-12
9306,google_ads,US_WA,Product6,2022-03-12
9307,facebook_ads,US_OR,Product6,2022-03-12
9308,google_ads,US_CA,Product6,2022-03-12
9309,other_ads,US_CA,Product6,2022-03-12
9310,other_ads,US_CA,Product6,2022-03-12
9311,google_ads,US_WA,Product6,2022-03-12
9312,facebook_ads,US_OR,Product6,2022-03-12
9313,other_ads,US_NY,Product6,2022-03-12
9314,email,US_NY,Product6,2022-03-12
9315,facebook_ads,US_OR,Product6,2022-03-12
9316,facebook_ads,US_OR,Product6,2022-03-13
9317,email,US_CA,Product6,2022-03-13
9318,email,US_WA,Product6,2022-03-13
9319,other_ads,US_WA,Product6,2022-03-13
9320,google_ads,US_WA,Product6,2022-03-13
9321,google_ads,US_NY,Product6,2022-03-13
9322,facebook_ads,US_WA,Product6,2022-03-13
9323,google_ads,US_CA,Product6,2022-03-13
9324,email,US_OR,Product6,2022-03-13
9325,other_ads,US_CA,Product6,2022-03-13
9326,google_ads,US_OR,Product6,2022-03-13
9327,email,US_NY,Product6,2022-03-13
9328,facebook_ads,US_OR,Product6,2022-03-13
9329,email,US_OR,Product6,2022-03-13
9330,facebook_ads,US_WA,Product6,2022-03-13
9331,email,US_OR,Product6,2022-03-14
9332,google_ads,US_CA,Product6,2022-03-14
9333,other_ads,US_WA,Product6,2022-03-14
9334,email,US_WA,Product6,2022-03-14
9335,google_ads,US_CA,Product6,2022-03-14
9336,google_ads,US_WA,Product6,2022-03-14
9337,email,US_CA,Product6,2022-03-14
9338,google_ads,US_NY,Product6,2022-03-14
9339,email,US_OR,Product6,2022-03-14
9340,email,US_WA,Product6,2022-03-14
9341,facebook_ads,US_OR,Product6,2022-03-14
9342,other_ads,US_WA,Product6,2022-03-14
9343,other_ads,US_NY,Product6,2022-03-14
9344,google_ads,US_CA,Product6,2022-03-14
9345,facebook_ads,US_OR,Product6,2022-03-14
9346,other_ads,US_WA,Product6,2022-03-14
9347,email,US_CA,Product6,2022-03-14
9348,email,US_CA,Product6,2022-03-14
9349,google_ads,US_CA,Product6,2022-03-15
9350,google_ads,US_CA,Product6,2022-03-15
9351,email,US_WA,Product6,2022-03-15
9352,email,US_CA,Product6,2022-03-15
9353,email,US_OR,Product6,2022-03-15
9354,facebook_ads,US_OR,Product6,2022-03-15
9355,email,US_OR,Product6,2022-03-15
9356,other_ads,US_OR,Product6,2022-03-15
9357,facebook_ads,US_OR,Product6,2022-03-15
9358,other_ads,US_WA,Product6,2022-03-15
9359,other_ads,US_OR,Product6,2022-03-15
9360,email,US_NY,Product6,2022-03-15
9361,facebook_ads,US_WA,Product6,2022-03-15
9362,other_ads,US_WA,Product6,2022-03-15
9363,email,US_OR,Product6,2022-03-15
9364,facebook_ads,US_NY,Product6,2022-03-15
9365,google_ads,US_OR,Product6,2022-03-15
9366,facebook_ads,US_OR,Product6,2022-03-16
9367,google_ads,US_CA,Product6,2022-03-16
9368,other_ads,US_OR,Product6,2022-03-16
9369,other_ads,US_CA,Product6,2022-03-16
9370,other_ads,US_OR,Product6,2022-03-16
9371,facebook_ads,US_WA,Product6,2022-03-16
9372,google_ads,US_CA,Product6,2022-03-17
9373,email,US_CA,Product6,2022-03-17
9374,email,US_WA,Product6,2022-03-17
9375,email,US_OR,Product6,2022-03-17
9376,email,US_CA,Product6,2022-03-17
9377,email,US_OR,Product6,2022-03-17
9378,google_ads,US_CA,Product6,2022-03-17
9379,email,US_NY,Product6,2022-03-18
9380,google_ads,US_OR,Product6,2022-03-18
9381,facebook_ads,US_WA,Product6,2022-03-18
9382,facebook_ads,US_NY,Product6,2022-03-18
9383,email,US_OR,Product6,2022-03-18
9384,facebook_ads,US_NY,Product6,2022-03-18
9385,google_ads,US_OR,Product6,2022-03-18
9386,google_ads,US_OR,Product6,2022-03-18
9387,google_ads,US_OR,Product6,2022-03-18
9388,facebook_ads,US_WA,Product6,2022-03-18
9389,other_ads,US_WA,Product6,2022-03-18
9390,other_ads,US_WA,Product6,2022-03-18
9391,google_ads,US_OR,Product6,2022-03-18
9392,facebook_ads,US_OR,Product6,2022-03-18
9393,facebook_ads,US_NY,Product6,2022-03-19
9394,google_ads,US_WA,Product6,2022-03-19
9395,google_ads,US_WA,Product6,2022-03-19
9396,email,US_CA,Product6,2022-03-19
9397,facebook_ads,US_NY,Product6,2022-03-19
9398,facebook_ads,US_NY,Product6,2022-03-19
9399,google_ads,US_NY,Product6,2022-03-19
9400,facebook_ads,US_NY,Product6,2022-03-19
9401,email,US_OR,Product6,2022-03-19
9402,facebook_ads,US_CA,Product6,2022-03-19
9403,google_ads,US_NY,Product6,2022-03-19
9404,email,US_NY,Product6,2022-03-19
9405,facebook_ads,US_WA,Product6,2022-03-20
9406,google_ads,US_OR,Product6,2022-03-20
9407,email,US_WA,Product6,2022-03-20
9408,other_ads,US_OR,Product6,2022-03-20
9409,facebook_ads,US_CA,Product6,2022-03-20
9410,other_ads,US_OR,Product6,2022-03-20
9411,other_ads,US_CA,Product6,2022-03-20
9412,google_ads,US_NY,Product6,2022-03-20
9413,email,US_NY,Product6,2022-03-20
9414,google_ads,US_WA,Product6,2022-03-20
9415,email,US_WA,Product6,2022-03-20
9416,other_ads,US_WA,Product6,2022-03-20
9417,email,US_NY,Product6,2022-03-20
9418,facebook_ads,US_OR,Product6,2022-03-21
9419,facebook_ads,US_WA,Product6,2022-03-21
9420,google_ads,US_OR,Product6,2022-03-21
9421,facebook_ads,US_OR,Product6,2022-03-21
9422,google_ads,US_OR,Product6,2022-03-21
9423,email,US_OR,Product6,2022-03-21
9424,google_ads,US_CA,Product6,2022-03-21
9425,google_ads,US_NY,Product6,2022-03-21
9426,facebook_ads,US_NY,Product6,2022-03-21
9427,email,US_CA,Product6,2022-03-21
9428,google_ads,US_CA,Product6,2022-03-21
9429,google_ads,US_WA,Product6,2022-03-21
9430,google_ads,US_WA,Product6,2022-03-21
9431,google_ads,US_WA,Product6,2022-03-21
9432,email,US_WA,Product6,2022-03-22
9433,google_ads,US_WA,Product6,2022-03-22
9434,google_ads,US_NY,Product6,2022-03-22
9435,google_ads,US_WA,Product6,2022-03-22
9436,email,US_OR,Product6,2022-03-22
9437,facebook_ads,US_OR,Product6,2022-03-22
9438,google_ads,US_CA,Product6,2022-03-23
9439,google_ads,US_WA,Product6,2022-03-23
9440,google_ads,US_CA,Product6,2022-03-23
9441,other_ads,US_OR,Product6,2022-03-23
9442,email,US_NY,Product6,2022-03-23
9443,google_ads,US_OR,Product6,2022-03-23
9444,other_ads,US_NY,Product6,2022-03-23
9445,email,US_OR,Product6,2022-03-23
9446,facebook_ads,US_WA,Product6,2022-03-23
9447,facebook_ads,US_CA,Product6,2022-03-23
9448,facebook_ads,US_CA,Product6,2022-03-23
9449,other_ads,US_NY,Product6,2022-03-23
9450,google_ads,US_CA,Product6,2022-03-23
9451,google_ads,US_WA,Product6,2022-03-23
9452,other_ads,US_WA,Product6,2022-03-24
9453,email,US_OR,Product6,2022-03-24
9454,facebook_ads,US_NY,Product6,2022-03-24
9455,other_ads,US_OR,Product6,2022-03-24
9456,other_ads,US_OR,Product6,2022-03-24
9457,facebook_ads,US_CA,Product6,2022-03-25
9458,other_ads,US_OR,Product6,2022-03-25
9459,other_ads,US_OR,Product6,2022-03-25
9460,google_ads,US_OR,Product6,2022-03-25
9461,google_ads,US_OR,Product6,2022-03-25
9462,facebook_ads,US_OR,Product6,2022-03-25
9463,facebook_ads,US_OR,Product6,2022-03-25
9464,other_ads,US_OR,Product6,2022-03-26
9465,google_ads,US_OR,Product6,2022-03-26
9466,facebook_ads,US_CA,Product6,2022-03-26
9467,email,US_WA,Product6,2022-03-26
9468,facebook_ads,US_CA,Product6,2022-03-26
9469,email,US_OR,Product6,2022-03-26
9470,email,US_OR,Product6,2022-03-26
9471,facebook_ads,US_CA,Product6,2022-03-26
9472,google_ads,US_WA,Product6,2022-03-26
9473,google_ads,US_OR,Product6,2022-03-26
9474,facebook_ads,US_NY,Product6,2022-03-26
9475,other_ads,US_WA,Product6,2022-03-26
9476,facebook_ads,US_CA,Product6,2022-03-26
9477,other_ads,US_NY,Product6,2022-03-26
9478,facebook_ads,US_NY,Product6,2022-03-26
9479,facebook_ads,US_WA,Product6,2022-03-26
9480,google_ads,US_WA,Product6,2022-03-26
9481,other_ads,US_OR,Product6,2022-03-26
9482,google_ads,US_OR,Product6,2022-03-26
9483,email,US_CA,Product6,2022-03-27
9484,facebook_ads,US_NY,Product6,2022-03-27
9485,google_ads,US_NY,Product6,2022-03-27
9486,google_ads,US_CA,Product6,2022-03-27
9487,facebook_ads,US_CA,Product6,2022-03-27
9488,email,US_CA,Product6,2022-03-27
9489,google_ads,US_CA,Product6,2022-03-27
9490,facebook_ads,US_WA,Product6,2022-03-27
9491,google_ads,US_NY,Product6,2022-03-27
9492,google_ads,US_WA,Product6,2022-03-27
9493,facebook_ads,US_NY,Product6,2022-03-28
9494,google_ads,US_WA,Product6,2022-03-28
9495,email,US_WA,Product6,2022-03-28
9496,email,US_NY,Product6,2022-03-28
9497,email,US_OR,Product6,2022-03-28
9498,other_ads,US_NY,Product6,2022-03-28
9499,email,US_WA,Product6,2022-03-29
9500,email,US_OR,Product6,2022-03-29
9501,other_ads,US_OR,Product6,2022-03-29
9502,other_ads,US_CA,Product6,2022-03-29
9503,google_ads,US_NY,Product6,2022-03-29
9504,google_ads,US_NY,Product6,2022-03-29
9505,email,US_CA,Product6,2022-03-29
9506,email,US_OR,Product6,2022-03-30
9507,google_ads,US_WA,Product6,2022-03-30
9508,facebook_ads,US_CA,Product6,2022-03-30
9509,google_ads,US_NY,Product6,2022-03-30
9510,google_ads,US_CA,Product6,2022-03-30
9511,facebook_ads,US_WA,Product6,2022-03-30
9512,other_ads,US_WA,Product6,2022-03-30
9513,other_ads,US_OR,Product6,2022-03-30
9514,other_ads,US_NY,Product6,2022-03-30
9515,email,US_NY,Product6,2022-03-30
9516,facebook_ads,US_OR,Product6,2022-03-30
9517,facebook_ads,US_OR,Product6,2022-03-30
9518,google_ads,US_CA,Product6,2022-03-30
9519,facebook_ads,US_NY,Product6,2022-03-30
9520,email,US_OR,Product6,2022-03-30
9521,email,US_WA,Product6,2022-03-31
9522,google_ads,US_CA,Product6,2022-03-31
9523,email,US_NY,Product6,2022-03-31
9524,email,US_WA,Product6,2022-03-31
9525,facebook_ads,US_CA,Product6,2022-03-31
9526,google_ads,US_CA,Product6,2022-03-31
9527,email,US_NY,Product6,2022-03-31
9528,email,US_OR,Product6,2022-04-01
9529,other_ads,US_NY,Product6,2022-04-01
9530,google_ads,US_CA,Product6,2022-04-01
9531,other_ads,US_CA,Product6,2022-04-01
9532,facebook_ads,US_NY,Product6,2022-04-01
9533,facebook_ads,US_WA,Product6,2022-04-01
9534,other_ads,US_CA,Product6,2022-04-01
9535,google_ads,US_NY,Product6,2022-04-01
9536,facebook_ads,US_CA,Product6,2022-04-01
9537,google_ads,US_NY,Product6,2022-04-01
9538,other_ads,US_CA,Product6,2022-04-01
9539,other_ads,US_CA,Product6,2022-04-01
9540,email,US_CA,Product6,2022-04-01
9541,other_ads,US_NY,Product6,2022-04-01
9542,other_ads,US_CA,Product6,2022-04-01
9543,google_ads,US_OR,Product6,2022-04-01
9544,google_ads,US_OR,Product6,2022-04-01
9545,other_ads,US_OR,Product6,2022-04-01
9546,facebook_ads,US_OR,Product6,2022-04-01
9547,other_ads,US_OR,Product6,2022-04-02
9548,google_ads,US_WA,Product6,2022-04-02
9549,facebook_ads,US_NY,Product6,2022-04-02
9550,email,US_CA,Product6,2022-04-02
9551,facebook_ads,US_OR,Product6,2022-04-02
9552,other_ads,US_OR,Product6,2022-04-02
9553,google_ads,US_NY,Product6,2022-04-03
9554,facebook_ads,US_CA,Product6,2022-04-03
9555,facebook_ads,US_OR,Product6,2022-04-03
9556,other_ads,US_WA,Product6,2022-04-03
9557,email,US_WA,Product6,2022-04-03
9558,email,US_CA,Product6,2022-04-04
9559,google_ads,US_CA,Product6,2022-04-04
9560,email,US_NY,Product6,2022-04-04
9561,facebook_ads,US_OR,Product6,2022-04-04
9562,other_ads,US_NY,Product6,2022-04-04
9563,facebook_ads,US_OR,Product6,2022-04-04
9564,other_ads,US_CA,Product6,2022-04-04
9565,other_ads,US_NY,Product6,2022-04-04
9566,google_ads,US_WA,Product6,2022-04-04
9567,google_ads,US_CA,Product6,2022-04-05
9568,other_ads,US_CA,Product6,2022-04-05
9569,facebook_ads,US_NY,Product6,2022-04-05
9570,other_ads,US_NY,Product6,2022-04-05
9571,google_ads,US_WA,Product6,2022-04-05
9572,other_ads,US_NY,Product6,2022-04-05
9573,facebook_ads,US_OR,Product6,2022-04-05
9574,email,US_CA,Product6,2022-04-05
9575,google_ads,US_WA,Product6,2022-04-05
9576,email,US_CA,Product6,2022-04-05
9577,email,US_WA,Product6,2022-04-05
9578,email,US_WA,Product6,2022-04-05
9579,other_ads,US_WA,Product6,2022-04-05
9580,google_ads,US_WA,Product6,2022-04-05
9581,email,US_NY,Product6,2022-04-05
9582,other_ads,US_NY,Product6,2022-04-05
9583,facebook_ads,US_WA,Product6,2022-04-05
9584,email,US_OR,Product6,2022-04-05
9585,other_ads,US_CA,Product6,2022-04-06
9586,facebook_ads,US_CA,Product6,2022-04-06
9587,facebook_ads,US_NY,Product6,2022-04-06
9588,other_ads,US_CA,Product6,2022-04-06
9589,facebook_ads,US_CA,Product6,2022-04-06
9590,email,US_NY,Product6,2022-04-06
9591,email,US_WA,Product6,2022-04-06
9592,facebook_ads,US_WA,Product6,2022-04-06
9593,facebook_ads,US_CA,Product6,2022-04-06
9594,google_ads,US_NY,Product6,2022-04-06
9595,other_ads,US_NY,Product6,2022-04-06
9596,google_ads,US_CA,Product6,2022-04-06
9597,other_ads,US_WA,Product6,2022-04-06
9598,google_ads,US_CA,Product6,2022-04-06
9599,facebook_ads,US_NY,Product6,2022-04-06
9600,email,US_WA,Product6,2022-04-06
9601,other_ads,US_OR,Product6,2022-04-06
9602,google_ads,US_WA,Product6,2022-04-06
9603,google_ads,US_NY,Product6,2022-04-06
9604,facebook_ads,US_CA,Product6,2022-04-07
9605,facebook_ads,US_CA,Product6,2022-04-07
9606,email,US_CA,Product6,2022-04-07
9607,email,US_OR,Product6,2022-04-07
9608,google_ads,US_OR,Product6,2022-04-07
9609,other_ads,US_NY,Product6,2022-04-07
9610,other_ads,US_OR,Product6,2022-04-07
9611,facebook_ads,US_OR,Product6,2022-04-07
9612,other_ads,US_NY,Product6,2022-04-07
9613,facebook_ads,US_OR,Product6,2022-04-07
9614,google_ads,US_NY,Product6,2022-04-07
9615,facebook_ads,US_NY,Product6,2022-04-07
9616,email,US_CA,Product6,2022-04-07
9617,facebook_ads,US_NY,Product6,2022-04-07
9618,facebook_ads,US_WA,Product6,2022-04-07
9619,email,US_OR,Product6,2022-04-07
9620,email,US_WA,Product6,2022-04-07
9621,google_ads,US_WA,Product6,2022-04-08
9622,other_ads,US_NY,Product6,2022-04-08
9623,other_ads,US_WA,Product6,2022-04-08
9624,facebook_ads,US_CA,Product6,2022-04-08
9625,email,US_CA,Product6,2022-04-08
9626,google_ads,US_CA,Product6,2022-04-08
9627,other_ads,US_NY,Product6,2022-04-08
9628,other_ads,US_OR,Product6,2022-04-08
9629,email,US_WA,Product6,2022-04-08
9630,other_ads,US_NY,Product6,2022-04-09
9631,email,US_OR,Product6,2022-04-09
9632,email,US_NY,Product6,2022-04-09
9633,email,US_WA,Product6,2022-04-09
9634,facebook_ads,US_NY,Product6,2022-04-09
9635,email,US_OR,Product6,2022-04-09
9636,google_ads,US_CA,Product6,2022-04-09
9637,other_ads,US_NY,Product6,2022-04-10
9638,email,US_OR,Product6,2022-04-10
9639,email,US_WA,Product6,2022-04-10
9640,email,US_OR,Product6,2022-04-10
9641,google_ads,US_OR,Product6,2022-04-10
9642,email,US_WA,Product6,2022-04-10
9643,other_ads,US_WA,Product6,2022-04-11
9644,other_ads,US_NY,Product6,2022-04-11
9645,other_ads,US_NY,Product6,2022-04-11
9646,facebook_ads,US_CA,Product6,2022-04-11
9647,other_ads,US_OR,Product6,2022-04-11
9648,google_ads,US_CA,Product6,2022-04-11
9649,facebook_ads,US_OR,Product6,2022-04-11
9650,facebook_ads,US_WA,Product6,2022-04-12
9651,email,US_OR,Product6,2022-04-12
9652,facebook_ads,US_CA,Product6,2022-04-12
9653,other_ads,US_WA,Product6,2022-04-12
9654,email,US_WA,Product6,2022-04-12
9655,facebook_ads,US_CA,Product6,2022-04-12
9656,facebook_ads,US_WA,Product6,2022-04-12
9657,google_ads,US_NY,Product6,2022-04-12
9658,email,US_CA,Product6,2022-04-12
9659,google_ads,US_CA,Product6,2022-04-12
9660,facebook_ads,US_CA,Product6,2022-04-12
9661,facebook_ads,US_NY,Product6,2022-04-12
9662,other_ads,US_CA,Product6,2022-04-12
9663,google_ads,US_CA,Product6,2022-04-13
9664,email,US_NY,Product6,2022-04-13
9665,facebook_ads,US_CA,Product6,2022-04-13
9666,google_ads,US_WA,Product6,2022-04-13
9667,google_ads,US_WA,Product6,2022-04-13
9668,facebook_ads,US_OR,Product6,2022-04-13
9669,google_ads,US_NY,Product6,2022-04-13
9670,google_ads,US_CA,Product6,2022-04-13
9671,email,US_CA,Product6,2022-04-13
9672,google_ads,US_WA,Product6,2022-04-13
9673,email,US_WA,Product6,2022-04-14
9674,facebook_ads,US_WA,Product6,2022-04-14
9675,facebook_ads,US_OR,Product6,2022-04-14
9676,facebook_ads,US_OR,Product6,2022-04-14
9677,other_ads,US_CA,Product6,2022-04-14
9678,facebook_ads,US_CA,Product6,2022-04-14
9679,google_ads,US_WA,Product6,2022-04-15
9680,email,US_NY,Product6,2022-04-15
9681,facebook_ads,US_OR,Product6,2022-04-15
9682,email,US_OR,Product6,2022-04-15
9683,facebook_ads,US_CA,Product6,2022-04-15
9684,google_ads,US_CA,Product6,2022-04-15
9685,google_ads,US_WA,Product6,2022-04-15
9686,google_ads,US_WA,Product6,2022-04-15
9687,google_ads,US_NY,Product6,2022-04-15
9688,facebook_ads,US_WA,Product6,2022-04-15
9689,email,US_WA,Product6,2022-04-15
9690,google_ads,US_CA,Product6,2022-04-15
9691,google_ads,US_CA,Product6,2022-04-15
9692,other_ads,US_OR,Product6,2022-04-16
9693,email,US_WA,Product6,2022-04-16
9694,other_ads,US_CA,Product6,2022-04-16
