id_sales,id_customer,sales_rep,dim_product,dim_region,m_amount,ds
21048,8501,David,Product7,US_NY,100,2022-04-14
21049,3444,Nancy,Product7,US_OR,100,2022-04-14
21050,1682,Sam,Product7,US_NY,100,2022-04-14
21051,6869,Raj,Product7,US_CA,100,2022-04-14
21052,7962,Nancy,Product7,US_OR,100,2022-04-14
21053,8871,Sam,Product7,US_WA,100,2022-04-14
21054,4786,Raj,Product7,US_CA,100,2022-04-14
21055,3396,David,Product7,US_WA,100,2022-04-14
21056,3732,Raj,Product7,US_NY,100,2022-04-14
21057,9640,Nancy,Product7,US_CA,100,2022-04-14
21058,9121,David,Product7,US_OR,100,2022-04-14
21059,6525,David,Product7,US_CA,100,2022-04-14
21060,7288,Raj,Product7,US_NY,100,2022-04-14
21061,1522,Paul,Product7,US_NY,100,2022-04-14
21062,5349,Nancy,Product7,US_NY,100,2022-04-14
21063,2836,Raj,Product7,US_CA,100,2022-04-14
21064,1464,Sam,Product7,US_CA,100,2022-04-14
21065,8716,Raj,Product7,US_OR,100,2022-04-14
21066,9740,Paul,Product7,US_CA,100,2022-04-14
21067,2507,Raj,Product7,US_OR,100,2022-04-14
21068,7868,Paul,Product7,US_OR,100,2022-04-14
21069,3122,Paul,Product7,US_OR,100,2022-04-14
21070,3726,David,Product7,US_NY,100,2022-04-14
21071,3959,Nancy,Product7,US_CA,100,2022-04-14
21072,1404,Paul,Product7,US_CA,100,2022-04-14
21073,1170,Sam,Product7,US_WA,100,2022-04-14
21074,5502,Nancy,Product7,US_NY,100,2022-04-14
21075,427,Raj,Product7,US_NY,100,2022-04-15
21076,3261,David,Product7,US_WA,100,2022-04-15
21077,5926,Nancy,Product7,US_CA,100,2022-04-15
21078,9435,Sam,Product7,US_OR,100,2022-04-15
21079,3337,Raj,Product7,US_CA,100,2022-04-15
21080,9047,Raj,Product7,US_WA,100,2022-04-15
21081,1202,Raj,Product7,US_WA,100,2022-04-16
21082,4679,Raj,Product7,US_NY,100,2022-04-16
21083,1924,Paul,Product7,US_WA,100,2022-04-16
21084,3015,Nancy,Product7,US_NY,100,2022-04-16
21085,778,David,Product7,US_CA,100,2022-04-16
21086,1932,Raj,Product7,US_CA,100,2022-04-16
21087,5041,Raj,Product7,US_OR,100,2022-04-16
21088,1039,David,Product7,US_CA,100,2022-04-16
21089,1528,Paul,Product7,US_OR,100,2022-04-16
21090,5258,Sam,Product7,US_OR,100,2022-04-16
21091,7453,Raj,Product7,US_NY,100,2022-04-17
21092,1541,Paul,Product7,US_OR,100,2022-04-17
21093,9662,Sam,Product7,US_NY,100,2022-04-17
21094,4213,Nancy,Product7,US_OR,100,2022-04-17
21095,9219,Nancy,Product7,US_WA,100,2022-04-18
21096,4993,Paul,Product7,US_OR,100,2022-04-18
21097,3397,Raj,Product7,US_CA,100,2022-04-18
21098,49,Nancy,Product7,US_WA,100,2022-04-18
21099,6034,Paul,Product7,US_WA,100,2022-04-18
21100,2426,David,Product7,US_WA,100,2022-04-18
21101,3354,Raj,Product7,US_OR,100,2022-04-19
21102,4099,David,Product7,US_OR,100,2022-04-19
21103,2427,David,Product7,US_WA,100,2022-04-19
21104,4489,David,Product7,US_WA,100,2022-04-19
21105,1058,Raj,Product7,US_WA,100,2022-04-19
21106,6667,David,Product7,US_CA,100,2022-04-19
21107,6423,Sam,Product7,US_WA,100,2022-04-19
21108,5006,Paul,Product7,US_WA,100,2022-04-19
21109,3765,Nancy,Product7,US_OR,100,2022-04-19
21110,4630,David,Product7,US_WA,100,2022-04-19
21111,6289,Paul,Product7,US_CA,100,2022-04-19
21112,7489,David,Product7,US_WA,100,2022-04-19
21113,8107,Raj,Product7,US_NY,100,2022-04-19
21114,8580,Raj,Product7,US_OR,100,2022-04-19
21115,1644,Sam,Product7,US_WA,100,2022-04-19
21116,7608,Raj,Product7,US_NY,100,2022-04-19
21117,1913,David,Product7,US_OR,100,2022-04-19
21118,8346,Sam,Product7,US_OR,100,2022-04-19
21119,3445,Sam,Product7,US_NY,100,2022-04-19
21120,649,Raj,Product7,US_CA,100,2022-04-21
21121,1749,Raj,Product7,US_NY,100,2022-04-21
21122,1354,Paul,Product7,US_CA,100,2022-04-21
21123,9362,Paul,Product7,US_CA,100,2022-04-21
21124,3850,Sam,Product7,US_WA,100,2022-04-21
21125,2406,Raj,Product7,US_CA,100,2022-04-21
21126,8910,Sam,Product7,US_CA,100,2022-04-21
21127,8077,Raj,Product7,US_OR,100,2022-04-21
21128,8524,David,Product7,US_OR,100,2022-04-21
21129,9542,Sam,Product7,US_OR,100,2022-04-22
21130,9067,Sam,Product7,US_OR,100,2022-04-22
21131,2972,Nancy,Product7,US_WA,100,2022-04-22
21132,512,Nancy,Product7,US_CA,100,2022-04-22
21133,5027,Nancy,Product7,US_WA,100,2022-04-22
21134,9950,David,Product7,US_OR,100,2022-04-22
21135,2599,Nancy,Product7,US_NY,100,2022-04-22
21136,8023,Nancy,Product7,US_WA,100,2022-04-22
21137,6336,Paul,Product7,US_WA,100,2022-04-22
21138,2925,David,Product7,US_WA,100,2022-04-22
21139,1373,Raj,Product7,US_CA,100,2022-04-22
21140,4015,Nancy,Product7,US_OR,100,2022-04-22
21141,2493,Raj,Product7,US_WA,100,2022-04-22
21142,2219,David,Product7,US_CA,100,2022-04-22
21143,82,Raj,Product7,US_OR,100,2022-04-22
21144,8637,Raj,Product7,US_OR,100,2022-04-22
21145,3508,David,Product7,US_NY,100,2022-04-22
21146,4461,Sam,Product7,US_OR,100,2022-04-22
21147,5113,Paul,Product7,US_NY,100,2022-04-22
21148,3627,Nancy,Product7,US_NY,100,2022-04-22
21149,5347,David,Product7,US_CA,100,2022-04-22
21150,9559,David,Product7,US_OR,100,2022-04-22
21151,208,Sam,Product7,US_WA,100,2022-04-22
21152,5992,Paul,Product7,US_WA,100,2022-04-22
21153,7238,Raj,Product7,US_OR,100,2022-04-22
21154,3985,Sam,Product7,US_CA,100,2022-04-22
21155,6222,David,Product7,US_CA,100,2022-04-22
21156,6634,David,Product7,US_CA,100,2022-04-22
21157,8195,David,Product7,US_CA,100,2022-04-22
21158,8044,Nancy,Product7,US_WA,100,2022-04-22
21159,2958,Sam,Product7,US_OR,100,2022-04-22
21160,1949,Sam,Product7,US_NY,100,2022-04-22
21161,3761,Raj,Product7,US_WA,100,2022-04-22
21162,8504,Raj,Product7,US_WA,100,2022-04-23
21163,6062,Sam,Product7,US_CA,100,2022-04-23
21164,9494,David,Product7,US_OR,100,2022-04-23
21165,3000,Nancy,Product7,US_OR,100,2022-04-23
21166,5398,Sam,Product7,US_NY,100,2022-04-23
21167,4777,Raj,Product7,US_NY,100,2022-04-23
21168,660,David,Product7,US_OR,100,2022-04-23
21169,4800,Nancy,Product7,US_OR,100,2022-04-23
21170,3882,Nancy,Product7,US_OR,100,2022-04-23
21171,3969,Sam,Product7,US_WA,100,2022-04-23
21172,883,Raj,Product7,US_OR,100,2022-04-23
21173,7049,Sam,Product7,US_OR,100,2022-04-23
21174,5768,Nancy,Product7,US_OR,100,2022-04-23
21175,7778,Nancy,Product7,US_CA,100,2022-04-23
21176,9755,Paul,Product7,US_NY,100,2022-04-23
21177,776,Paul,Product7,US_NY,100,2022-04-23
21178,9966,David,Product7,US_CA,100,2022-04-23
21179,7130,Sam,Product7,US_CA,100,2022-04-23
21180,3326,Paul,Product7,US_OR,100,2022-04-23
21181,1708,Sam,Product7,US_NY,100,2022-04-23
21182,6403,Sam,Product7,US_NY,100,2022-04-23
21183,546,Sam,Product7,US_NY,100,2022-04-23
21184,9200,Nancy,Product7,US_OR,100,2022-04-23
21185,7662,Sam,Product7,US_CA,100,2022-04-23
21186,8863,David,Product7,US_OR,100,2022-04-23
21187,3393,Raj,Product7,US_OR,100,2022-04-23
21188,1482,Paul,Product7,US_WA,100,2022-04-24
21189,4703,Nancy,Product7,US_OR,100,2022-04-25
21190,6521,Nancy,Product7,US_CA,100,2022-04-25
21191,6631,Paul,Product7,US_NY,100,2022-04-25
21192,3488,Raj,Product7,US_WA,100,2022-04-25
21193,1477,Nancy,Product7,US_CA,100,2022-04-26
21194,8655,Sam,Product7,US_WA,100,2022-04-26
21195,6933,Sam,Product7,US_WA,100,2022-04-26
21196,4683,David,Product7,US_NY,100,2022-04-26
21197,799,Raj,Product7,US_CA,100,2022-04-26
21198,5911,David,Product7,US_WA,100,2022-04-26
21199,9915,David,Product7,US_WA,100,2022-04-26
21200,7822,Paul,Product7,US_WA,100,2022-04-26
21201,487,Paul,Product7,US_OR,100,2022-04-26
21202,740,Paul,Product7,US_WA,100,2022-04-26
21203,6263,David,Product7,US_CA,100,2022-04-26
21204,7408,Raj,Product7,US_CA,100,2022-04-26
21205,8063,Paul,Product7,US_CA,100,2022-04-26
21206,6685,Nancy,Product7,US_CA,100,2022-04-26
21207,6381,Sam,Product7,US_CA,100,2022-04-26
21208,4141,Paul,Product7,US_CA,100,2022-04-26
21209,3651,David,Product7,US_OR,100,2022-04-26
21210,6314,Sam,Product7,US_NY,100,2022-04-26
21211,422,Raj,Product7,US_CA,100,2022-04-26
21212,7836,David,Product7,US_OR,100,2022-04-26
21213,8802,Sam,Product7,US_WA,100,2022-04-26
21214,5588,Raj,Product7,US_NY,100,2022-04-26
21215,114,David,Product7,US_OR,100,2022-04-27
21216,8603,Raj,Product7,US_CA,100,2022-04-27
21217,1107,David,Product7,US_OR,100,2022-04-27
21218,4609,David,Product7,US_CA,100,2022-04-27
21219,5470,Raj,Product7,US_WA,100,2022-04-27
21220,2118,Nancy,Product7,US_OR,100,2022-04-27
21221,6847,Nancy,Product7,US_CA,100,2022-04-27
21222,798,Paul,Product7,US_NY,100,2022-04-27
21223,171,David,Product7,US_NY,100,2022-04-27
21224,6779,Paul,Product7,US_OR,100,2022-04-27
21225,2602,Nancy,Product7,US_WA,100,2022-04-27
21226,9765,Paul,Product7,US_OR,100,2022-04-27
21227,7996,Nancy,Product7,US_OR,100,2022-04-27
21228,4723,Sam,Product7,US_CA,100,2022-04-27
21229,6448,David,Product7,US_CA,100,2022-04-27
21230,4596,Sam,Product7,US_CA,100,2022-04-27
21231,339,David,Product7,US_WA,100,2022-04-27
21232,6492,David,Product7,US_CA,100,2022-04-27
21233,5598,Nancy,Product7,US_CA,100,2022-04-28
21234,3799,Paul,Product7,US_WA,100,2022-04-28
21235,7851,David,Product7,US_OR,100,2022-04-28
21236,8091,Sam,Product7,US_CA,100,2022-04-28
21237,7037,Raj,Product7,US_WA,100,2022-04-28
21238,4686,Raj,Product7,US_OR,100,2022-04-28
21239,1716,Nancy,Product7,US_NY,100,2022-04-28
21240,5120,Nancy,Product7,US_OR,100,2022-04-28
21241,5349,Sam,Product7,US_NY,100,2022-04-28
21242,1888,Sam,Product7,US_CA,100,2022-04-28
21243,8143,David,Product7,US_OR,100,2022-04-28
21244,6841,Sam,Product7,US_CA,100,2022-04-28
21245,1053,Nancy,Product7,US_CA,100,2022-04-28
21246,2051,Raj,Product7,US_OR,100,2022-04-28
21247,7225,Sam,Product7,US_OR,100,2022-04-29
21248,7871,Nancy,Product7,US_WA,100,2022-04-29
21249,6441,Paul,Product7,US_CA,100,2022-04-29
21250,7577,Paul,Product7,US_NY,100,2022-04-29
21251,7961,Paul,Product7,US_NY,100,2022-04-29
21252,2821,David,Product7,US_NY,100,2022-04-29
21253,4544,Nancy,Product7,US_CA,100,2022-04-29
21254,4215,Nancy,Product7,US_CA,100,2022-04-29
21255,6555,Nancy,Product7,US_NY,100,2022-04-29
21256,6221,David,Product7,US_OR,100,2022-04-29
21257,7832,Nancy,Product7,US_NY,100,2022-04-29
21258,6896,Paul,Product7,US_OR,100,2022-04-29
21259,9324,Paul,Product7,US_WA,100,2022-04-29
21260,7087,Raj,Product7,US_NY,100,2022-04-29
21261,8787,Nancy,Product7,US_OR,100,2022-04-29
21262,2571,Sam,Product7,US_OR,100,2022-04-29
21263,5287,David,Product7,US_NY,100,2022-04-29
21264,3665,Nancy,Product7,US_OR,100,2022-04-29
21265,4970,Raj,Product7,US_OR,100,2022-04-29
21266,6401,Sam,Product7,US_NY,100,2022-04-30
21267,2113,Paul,Product7,US_WA,100,2022-04-30
21268,1125,Sam,Product7,US_WA,100,2022-04-30
21269,1064,Raj,Product7,US_CA,100,2022-04-30
21270,7923,Raj,Product7,US_CA,100,2022-04-30
21271,743,Nancy,Product7,US_WA,100,2022-04-30
21272,7893,David,Product7,US_CA,100,2022-04-30
21273,5847,Nancy,Product7,US_OR,100,2022-04-30
21274,8528,Paul,Product7,US_WA,100,2022-04-30
21275,1483,Sam,Product7,US_NY,100,2022-04-30
21276,2092,David,Product7,US_CA,100,2022-04-30
21277,2455,Paul,Product7,US_NY,100,2022-04-30
21278,175,Raj,Product7,US_WA,100,2022-04-30
21279,415,David,Product7,US_WA,100,2022-04-30
21280,2590,David,Product7,US_NY,100,2022-05-01
21281,4384,Nancy,Product7,US_CA,100,2022-05-01
21282,4112,Nancy,Product7,US_CA,100,2022-05-01
21283,669,Sam,Product7,US_WA,100,2022-05-01
21284,6275,David,Product7,US_WA,100,2022-05-01
21285,8414,Paul,Product7,US_NY,100,2022-05-01
21286,1738,Nancy,Product7,US_OR,100,2022-05-01
21287,3155,Nancy,Product7,US_OR,100,2022-05-01
21288,8479,Paul,Product7,US_WA,100,2022-05-01
21289,4092,Paul,Product7,US_OR,100,2022-05-01
21290,2300,Nancy,Product7,US_OR,100,2022-05-01
21291,8647,David,Product7,US_NY,100,2022-05-01
21292,3946,David,Product7,US_OR,100,2022-05-01
21293,2745,Sam,Product7,US_OR,100,2022-05-01
21294,6400,Raj,Product7,US_NY,100,2022-05-01
21295,6236,Sam,Product7,US_OR,100,2022-05-01
21296,8694,Raj,Product7,US_CA,100,2022-05-01
21297,1588,Paul,Product7,US_NY,100,2022-05-01
21298,8901,Nancy,Product7,US_CA,100,2022-05-01
21299,8756,Raj,Product7,US_OR,100,2022-05-01
21300,8060,David,Product7,US_NY,100,2022-05-01
21301,6977,Raj,Product7,US_OR,100,2022-05-01
21302,5146,Sam,Product7,US_WA,100,2022-05-01
21303,7955,Raj,Product7,US_NY,100,2022-05-01
21304,5290,David,Product7,US_WA,100,2022-05-01
21305,7623,Paul,Product7,US_WA,100,2022-05-01
21306,1223,Paul,Product7,US_CA,100,2022-05-01
21307,8237,Paul,Product7,US_CA,100,2022-05-01
21308,666,Sam,Product7,US_NY,100,2022-05-02
21309,9043,Raj,Product7,US_CA,100,2022-05-02
21310,2990,Sam,Product7,US_NY,100,2022-05-02
21311,3081,Sam,Product7,US_CA,100,2022-05-02
21312,7392,David,Product7,US_WA,100,2022-05-02
21313,9946,Sam,Product7,US_CA,100,2022-05-02
21314,907,Raj,Product7,US_OR,100,2022-05-02
21315,2466,Raj,Product7,US_OR,100,2022-05-02
21316,2664,Raj,Product7,US_WA,100,2022-05-02
21317,5207,Raj,Product7,US_CA,100,2022-05-02
21318,7616,Paul,Product7,US_CA,100,2022-05-03
21319,5326,Raj,Product7,US_WA,100,2022-05-03
21320,1796,Sam,Product7,US_NY,100,2022-05-03
21321,1831,Nancy,Product7,US_NY,100,2022-05-03
21322,992,Raj,Product7,US_NY,100,2022-05-03
21323,3693,Paul,Product7,US_CA,100,2022-05-03
21324,9151,Raj,Product7,US_WA,100,2022-05-03
21325,9274,Paul,Product7,US_NY,100,2022-05-03
21326,1762,Raj,Product7,US_OR,100,2022-05-03
21327,2872,Paul,Product7,US_WA,100,2022-05-03
21328,1842,David,Product7,US_CA,100,2022-05-03
21329,6408,David,Product7,US_CA,100,2022-05-03
21330,7287,Raj,Product7,US_OR,100,2022-05-03
21331,2030,Raj,Product7,US_WA,100,2022-05-03
21332,5518,Paul,Product7,US_CA,100,2022-05-03
21333,1274,David,Product7,US_OR,100,2022-05-03
21334,1327,David,Product7,US_OR,100,2022-05-03
21335,5377,David,Product7,US_NY,100,2022-05-03
21336,5413,Raj,Product7,US_CA,100,2022-05-03
21337,4654,Raj,Product7,US_OR,100,2022-05-03
21338,138,Raj,Product7,US_CA,100,2022-05-03
21339,466,Nancy,Product7,US_WA,100,2022-05-03
21340,9274,Paul,Product7,US_WA,100,2022-05-03
21341,677,Sam,Product7,US_WA,100,2022-05-03
21342,8447,David,Product7,US_OR,100,2022-05-03
21343,4509,Raj,Product7,US_CA,100,2022-05-03
21344,888,David,Product7,US_WA,100,2022-05-03
21345,743,Raj,Product7,US_OR,100,2022-05-03
21346,558,David,Product7,US_WA,100,2022-05-03
21347,6516,Sam,Product7,US_CA,100,2022-05-03
21348,5143,Sam,Product7,US_CA,100,2022-05-03
21349,9841,David,Product7,US_WA,100,2022-05-03
21350,7447,David,Product7,US_CA,100,2022-05-03
21351,7694,David,Product7,US_WA,100,2022-05-03
21352,4,Sam,Product7,US_NY,100,2022-05-03
21353,2036,Raj,Product7,US_OR,100,2022-05-03
21354,1407,Paul,Product7,US_OR,100,2022-05-03
21355,7875,Raj,Product7,US_WA,100,2022-05-03
21356,9220,Raj,Product7,US_NY,100,2022-05-03
21357,2838,Paul,Product7,US_OR,100,2022-05-03
21358,3953,David,Product7,US_NY,100,2022-05-03
21359,4365,David,Product7,US_WA,100,2022-05-03
21360,9630,Nancy,Product7,US_NY,100,2022-05-03
21361,2562,Paul,Product7,US_OR,100,2022-05-03
21362,6911,Raj,Product7,US_OR,100,2022-05-03
21363,3598,Paul,Product7,US_NY,100,2022-05-03
21364,4602,Paul,Product7,US_NY,100,2022-05-03
21365,7883,David,Product7,US_NY,100,2022-05-04
21366,9792,David,Product7,US_WA,100,2022-05-04
21367,5267,Raj,Product7,US_CA,100,2022-05-04
21368,9037,Raj,Product7,US_NY,100,2022-05-04
21369,2447,David,Product7,US_CA,100,2022-05-04
21370,889,Sam,Product7,US_WA,100,2022-05-04
21371,6369,Paul,Product7,US_CA,100,2022-05-04
21372,3443,David,Product7,US_CA,100,2022-05-04
21373,9441,David,Product7,US_CA,100,2022-05-04
21374,9365,Paul,Product7,US_NY,100,2022-05-04
21375,1119,Nancy,Product7,US_WA,100,2022-05-05
21376,8289,Paul,Product7,US_CA,100,2022-05-05
21377,5245,Sam,Product7,US_CA,100,2022-05-05
21378,2158,Sam,Product7,US_OR,100,2022-05-05
21379,6546,Paul,Product7,US_NY,100,2022-05-05
21380,3347,David,Product7,US_CA,100,2022-05-05
21381,5262,Nancy,Product7,US_OR,100,2022-05-05
21382,4483,Sam,Product7,US_WA,100,2022-05-05
21383,8278,David,Product7,US_OR,100,2022-05-05
21384,3895,David,Product7,US_CA,100,2022-05-05
21385,3504,Sam,Product7,US_WA,100,2022-05-05
21386,3020,Raj,Product7,US_OR,100,2022-05-05
21387,9964,Sam,Product7,US_NY,100,2022-05-05
21388,116,Sam,Product7,US_WA,100,2022-05-05
21389,578,Raj,Product7,US_OR,100,2022-05-05
21390,7829,David,Product7,US_WA,100,2022-05-05
21391,9926,David,Product7,US_WA,100,2022-05-05
21392,6001,Sam,Product7,US_NY,100,2022-05-05
21393,6765,David,Product7,US_CA,100,2022-05-05
21394,6695,Raj,Product7,US_CA,100,2022-05-05
21395,2346,Raj,Product7,US_OR,100,2022-05-05
21396,9819,Paul,Product7,US_WA,100,2022-05-05
21397,5543,Sam,Product7,US_CA,100,2022-05-05
21398,357,Sam,Product7,US_NY,100,2022-05-05
21399,3199,Raj,Product7,US_OR,100,2022-05-05
21400,1872,Raj,Product7,US_NY,100,2022-05-05
21401,2669,Raj,Product7,US_OR,100,2022-05-05
21402,8049,Raj,Product7,US_NY,100,2022-05-05
21403,6434,Raj,Product7,US_WA,100,2022-05-05
21404,4696,Paul,Product7,US_NY,100,2022-05-05
21405,7293,Paul,Product7,US_WA,100,2022-05-05
21406,8620,David,Product7,US_WA,100,2022-05-05
21407,485,Nancy,Product7,US_WA,100,2022-05-05
21408,8298,Nancy,Product7,US_NY,100,2022-05-05
21409,6277,David,Product7,US_OR,100,2022-05-05
21410,5328,Paul,Product7,US_OR,100,2022-05-05
21411,4438,Raj,Product7,US_NY,100,2022-05-05
21412,1587,Sam,Product7,US_NY,100,2022-05-05
21413,8174,Raj,Product7,US_CA,100,2022-05-05
21414,4155,Raj,Product7,US_WA,100,2022-05-05
21415,6198,Sam,Product7,US_CA,100,2022-05-05
21416,4665,Raj,Product7,US_WA,100,2022-05-05
21417,4982,David,Product7,US_OR,100,2022-05-05
21418,2131,Raj,Product7,US_OR,100,2022-05-05
21419,446,Nancy,Product7,US_WA,100,2022-05-05
21420,2367,David,Product7,US_WA,100,2022-05-05
21421,6432,Raj,Product7,US_CA,100,2022-05-05
21422,2053,Sam,Product7,US_NY,100,2022-05-05
21423,827,Paul,Product7,US_CA,100,2022-05-05
21424,2739,Raj,Product7,US_NY,100,2022-05-05
21425,9935,Paul,Product7,US_OR,100,2022-05-05
21426,1823,Paul,Product7,US_OR,100,2022-05-05
21427,3678,Nancy,Product7,US_WA,100,2022-05-06
21428,5648,Raj,Product7,US_WA,100,2022-05-06
21429,3010,Nancy,Product7,US_CA,100,2022-05-06
21430,2993,Nancy,Product7,US_WA,100,2022-05-06
21431,9371,David,Product7,US_OR,100,2022-05-06
21432,2522,David,Product7,US_WA,100,2022-05-06
21433,7367,Sam,Product7,US_NY,100,2022-05-06
21434,9241,David,Product7,US_OR,100,2022-05-06
21435,3037,Paul,Product7,US_NY,100,2022-05-06
21436,8427,Raj,Product7,US_OR,100,2022-05-06
21437,9907,Paul,Product7,US_CA,100,2022-05-06
21438,7173,Sam,Product7,US_CA,100,2022-05-07
21439,7723,Nancy,Product7,US_NY,100,2022-05-07
21440,3855,Nancy,Product7,US_WA,100,2022-05-07
21441,9686,Nancy,Product7,US_OR,100,2022-05-07
21442,5765,Nancy,Product7,US_CA,100,2022-05-07
21443,2082,Sam,Product7,US_WA,100,2022-05-07
21444,3042,Nancy,Product7,US_WA,100,2022-05-07
21445,916,Raj,Product7,US_NY,100,2022-05-07
21446,2276,Sam,Product7,US_OR,100,2022-05-07
21447,3417,Raj,Product7,US_OR,100,2022-05-07
21448,7738,Paul,Product7,US_CA,100,2022-05-07
21449,381,Paul,Product7,US_NY,100,2022-05-07
21450,4683,Nancy,Product7,US_NY,100,2022-05-07
21451,9698,Nancy,Product7,US_WA,100,2022-05-07
21452,5719,Raj,Product7,US_CA,100,2022-05-07
21453,4580,David,Product7,US_OR,100,2022-05-08
21454,4116,David,Product7,US_CA,100,2022-05-08
21455,1462,David,Product7,US_OR,100,2022-05-08
21456,5183,Nancy,Product7,US_CA,100,2022-05-08
21457,7768,Raj,Product7,US_OR,100,2022-05-08
21458,2392,Paul,Product7,US_WA,100,2022-05-08
21459,1818,Sam,Product7,US_NY,100,2022-05-08
21460,38,Paul,Product7,US_CA,100,2022-05-08
21461,2583,Nancy,Product7,US_WA,100,2022-05-08
21462,8146,Nancy,Product7,US_NY,100,2022-05-08
21463,4422,David,Product7,US_WA,100,2022-05-08
21464,3252,Raj,Product7,US_NY,100,2022-05-08
21465,3010,Sam,Product7,US_NY,100,2022-05-08
21466,8293,Paul,Product7,US_OR,100,2022-05-08
21467,7088,David,Product7,US_CA,100,2022-05-08
21468,3493,David,Product7,US_NY,100,2022-05-08
21469,5563,Paul,Product7,US_NY,100,2022-05-08
21470,8355,Nancy,Product7,US_OR,100,2022-05-08
21471,7840,Paul,Product7,US_NY,100,2022-05-08
21472,5349,David,Product7,US_WA,100,2022-05-08
21473,4852,David,Product7,US_CA,100,2022-05-09
21474,4955,Raj,Product7,US_NY,100,2022-05-09
21475,6342,Nancy,Product7,US_OR,100,2022-05-09
21476,8250,Sam,Product7,US_OR,100,2022-05-09
21477,2057,Nancy,Product7,US_OR,100,2022-05-09
21478,6563,Nancy,Product7,US_NY,100,2022-05-09
21479,7476,Raj,Product7,US_NY,100,2022-05-09
21480,6155,Raj,Product7,US_OR,100,2022-05-09
21481,5755,David,Product7,US_WA,100,2022-05-09
21482,924,Nancy,Product7,US_NY,100,2022-05-09
21483,7373,Nancy,Product7,US_NY,100,2022-05-09
21484,3117,Sam,Product7,US_NY,100,2022-05-09
21485,1859,David,Product7,US_CA,100,2022-05-09
21486,61,Paul,Product7,US_NY,100,2022-05-09
21487,3928,Nancy,Product7,US_NY,100,2022-05-09
21488,2716,Paul,Product7,US_OR,100,2022-05-09
21489,2235,Sam,Product7,US_NY,100,2022-05-09
21490,6962,Sam,Product7,US_NY,100,2022-05-09
21491,9437,Sam,Product7,US_CA,100,2022-05-09
21492,6238,Raj,Product7,US_OR,100,2022-05-09
21493,7285,Raj,Product7,US_CA,100,2022-05-09
21494,6063,Nancy,Product7,US_CA,100,2022-05-09
21495,9950,Sam,Product7,US_CA,100,2022-05-09
21496,8547,Nancy,Product7,US_WA,100,2022-05-09
21497,5087,Sam,Product7,US_OR,100,2022-05-09
21498,6719,Raj,Product7,US_WA,100,2022-05-09
21499,3630,Paul,Product7,US_NY,100,2022-05-09
21500,3194,Nancy,Product7,US_WA,100,2022-05-09
21501,1966,Nancy,Product7,US_WA,100,2022-05-09
21502,8394,Raj,Product7,US_CA,100,2022-05-09
21503,1922,David,Product7,US_NY,100,2022-05-09
21504,2072,David,Product7,US_WA,100,2022-05-09
21505,3991,Raj,Product7,US_OR,100,2022-05-09
21506,4528,Paul,Product7,US_OR,100,2022-05-09
21507,8778,Nancy,Product7,US_NY,100,2022-05-09
21508,5195,David,Product7,US_OR,100,2022-05-09
21509,376,Paul,Product7,US_WA,100,2022-05-10
21510,3474,David,Product7,US_CA,100,2022-05-10
21511,4016,Raj,Product7,US_NY,100,2022-05-10
21512,7549,Paul,Product7,US_CA,100,2022-05-10
21513,7944,Sam,Product7,US_WA,100,2022-05-11
21514,8297,Sam,Product7,US_CA,100,2022-05-11
21515,3110,David,Product7,US_WA,100,2022-05-11
21516,4610,Sam,Product7,US_NY,100,2022-05-11
21517,9406,Raj,Product7,US_CA,100,2022-05-11
21518,3849,Paul,Product7,US_WA,100,2022-05-12
21519,3886,Nancy,Product7,US_WA,100,2022-05-12
21520,2089,Sam,Product7,US_OR,100,2022-05-12
21521,8930,Paul,Product7,US_CA,100,2022-05-12
21522,8810,Nancy,Product7,US_OR,100,2022-05-12
21523,6706,Nancy,Product7,US_WA,100,2022-05-12
21524,7720,David,Product7,US_WA,100,2022-05-12
21525,753,Raj,Product7,US_OR,100,2022-05-12
21526,4640,David,Product7,US_CA,100,2022-05-12
21527,2245,David,Product7,US_CA,100,2022-05-12
21528,610,David,Product7,US_CA,100,2022-05-12
21529,4833,Nancy,Product7,US_CA,100,2022-05-12
21530,7243,David,Product7,US_OR,100,2022-05-12
21531,4221,Sam,Product7,US_WA,100,2022-05-12
21532,7297,Sam,Product7,US_CA,100,2022-05-12
21533,9066,Nancy,Product7,US_WA,100,2022-05-12
21534,7555,Paul,Product7,US_CA,100,2022-05-12
21535,6540,Nancy,Product7,US_CA,100,2022-05-12
21536,4343,Raj,Product7,US_WA,100,2022-05-12
21537,699,David,Product7,US_NY,100,2022-05-12
21538,988,David,Product7,US_WA,100,2022-05-12
21539,6278,Nancy,Product7,US_NY,100,2022-05-12
21540,3180,David,Product7,US_WA,100,2022-05-12
21541,2091,David,Product7,US_CA,100,2022-05-12
21542,5247,Sam,Product7,US_OR,100,2022-05-12
21543,5418,Sam,Product7,US_CA,100,2022-05-12
21544,5602,Nancy,Product7,US_WA,100,2022-05-12
21545,1421,Paul,Product7,US_CA,100,2022-05-12
21546,4482,Sam,Product7,US_WA,100,2022-05-13
21547,6921,David,Product7,US_CA,100,2022-05-13
21548,7026,Raj,Product7,US_WA,100,2022-05-13
21549,1799,Nancy,Product7,US_OR,100,2022-05-13
21550,3850,Raj,Product7,US_NY,100,2022-05-13
21551,7235,Nancy,Product7,US_NY,100,2022-05-13
21552,1987,Sam,Product7,US_NY,100,2022-05-13
